Time,Label,Roll,Pitch,Yaw,Roll Rate,Pitch Rate,Yaw Rate
5.327875,talking,70.400000,24.100000,119.200000,-0.100000,-0.900000,-0.200000
5.340490,talking,70.400000,24.100000,119.100000,0.500000,-2.600000,0.000000
5.383070,talking,70.300000,24.100000,119.000000,0.300000,-2.300000,-0.100000
5.395830,talking,70.300000,24.100000,118.900000,-0.700000,-1.100000,-0.200000
5.408467,talking,70.300000,24.100000,118.800000,-0.800000,-1.000000,0.100000
5.451214,talking,70.300000,24.100000,118.700000,-0.200000,-0.700000,0.800000
5.463907,talking,70.300000,24.100000,118.600000,-0.700000,0.700000,0.700000
5.476677,talking,70.300000,24.100000,118.600000,-1.100000,0.600000,0.700000
5.489285,talking,70.300000,24.100000,118.500000,-0.700000,0.600000,1.000000
5.502104,talking,70.300000,24.100000,118.500000,-0.500000,1.800000,0.900000
5.514776,talking,70.300000,24.100000,118.500000,-1.400000,4.000000,2.100000
5.527402,talking,70.300000,24.000000,118.600000,-1.600000,3.500000,3.200000
5.570043,talking,70.300000,24.000000,118.600000,-0.300000,1.400000,4.000000
5.582659,talking,70.300000,24.000000,118.600000,0.100000,0.300000,3.300000
5.595463,talking,70.300000,23.900000,118.600000,-1.400000,1.800000,2.700000
5.608137,talking,70.300000,23.900000,118.700000,-1.800000,2.600000,1.900000
5.650726,talking,70.200000,23.900000,118.700000,-0.700000,1.500000,3.000000
5.663356,talking,70.200000,23.800000,118.600000,1.000000,-1.200000,3.300000
5.675941,talking,70.200000,23.800000,118.600000,0.600000,0.700000,2.900000
5.688530,talking,70.300000,23.800000,118.600000,0.700000,2.100000,2.000000
5.701293,talking,70.300000,23.700000,118.600000,1.300000,1.100000,0.700000
5.713929,talking,70.300000,23.700000,118.500000,2.000000,1.000000,0.500000
5.756712,talking,70.300000,23.700000,118.500000,2.200000,1.200000,0.500000
5.769311,talking,70.300000,23.700000,118.500000,1.400000,2.300000,0.800000
5.781933,talking,70.300000,23.700000,118.400000,1.100000,1.900000,1.300000
5.794740,talking,70.300000,23.700000,118.400000,1.100000,0.400000,1.600000
5.837529,talking,70.400000,23.600000,118.400000,0.600000,0.600000,1.900000
5.850207,talking,70.400000,23.600000,118.400000,-0.300000,1.800000,2.400000
5.862818,talking,70.300000,23.500000,118.400000,-1.000000,1.500000,3.800000
5.875404,talking,70.300000,23.400000,118.300000,0.300000,-2.000000,4.400000
5.887952,talking,70.300000,23.400000,118.200000,0.300000,-2.600000,4.100000
5.900742,talking,70.300000,23.400000,118.100000,-0.300000,-1.300000,3.500000
5.913373,talking,70.300000,23.300000,118.000000,0.200000,-1.900000,2.000000
5.956255,talking,70.300000,23.300000,118.000000,-0.100000,-1.100000,0.600000
5.968850,talking,70.300000,23.300000,117.900000,-1.000000,0.200000,1.400000
5.981418,talking,70.300000,23.300000,117.800000,0.300000,-2.600000,-1.000000
6.024253,talking,70.300000,23.300000,117.800000,0.000000,1.400000,-1.500000
6.036953,talking,70.300000,23.300000,117.800000,-0.200000,2.900000,-0.300000
6.049566,talking,70.300000,23.400000,117.800000,2.200000,0.900000,-2.500000
6.062193,talking,70.400000,23.400000,117.900000,1.500000,4.000000,-1.700000
6.074774,talking,70.400000,23.400000,118.000000,1.200000,3.300000,-1.800000
6.087400,talking,70.400000,23.400000,118.000000,0.900000,2.200000,-0.800000
6.100223,talking,70.400000,23.400000,118.000000,0.900000,2.700000,-0.500000
6.143144,talking,70.400000,23.400000,118.100000,-0.500000,4.100000,-0.100000
6.155830,talking,70.400000,23.400000,118.200000,-1.900000,4.300000,1.000000
6.168486,talking,70.400000,23.400000,118.200000,-1.100000,0.700000,0.700000
6.181070,talking,70.400000,23.400000,118.200000,-0.800000,0.700000,0.400000
6.223753,talking,70.400000,23.400000,118.200000,-1.000000,0.900000,0.000000
6.236482,talking,70.400000,23.400000,118.200000,-0.200000,-0.600000,-1.700000
6.249134,talking,70.300000,23.400000,118.300000,-1.200000,2.000000,-1.300000
6.261753,talking,70.300000,23.400000,118.300000,-0.400000,1.100000,-1.000000
6.274366,talking,70.300000,23.400000,118.200000,0.300000,-0.500000,-1.900000
6.286960,talking,70.300000,23.400000,118.200000,-2.200000,3.200000,-0.600000
6.299806,talking,70.300000,23.400000,118.100000,-0.600000,-0.600000,-1.500000
6.342480,talking,70.300000,23.400000,118.000000,0.900000,-2.600000,-2.600000
6.355166,talking,70.300000,23.400000,117.900000,-1.200000,-0.100000,-3.500000
6.367770,talking,70.200000,23.400000,117.900000,-1.800000,0.800000,-3.300000
6.410689,talking,70.200000,23.400000,117.800000,-0.200000,-1.900000,-2.600000
6.423368,talking,70.200000,23.400000,117.700000,-0.100000,-3.200000,-2.600000
6.435933,talking,70.100000,23.400000,117.700000,-1.600000,-0.800000,-2.600000
6.448557,talking,70.100000,23.400000,117.600000,-1.900000,-1.000000,-2.800000
6.461186,talking,70.100000,23.400000,117.600000,-1.600000,-1.000000,-2.000000
6.473805,talking,70.100000,23.400000,117.500000,-1.100000,-1.000000,-1.000000
6.486416,talking,70.000000,23.400000,117.400000,-0.200000,-1.700000,-1.100000
6.529203,talking,70.000000,23.400000,117.400000,0.400000,-1.200000,-1.300000
6.541808,talking,70.000000,23.400000,117.400000,0.900000,-1.000000,-1.100000
6.554448,talking,70.000000,23.400000,117.300000,1.300000,-1.800000,-0.700000
6.567051,talking,70.000000,23.300000,117.300000,1.400000,-2.700000,-0.900000
6.609759,talking,70.000000,23.300000,117.200000,0.500000,-0.400000,-0.500000
6.622468,talking,70.000000,23.300000,117.200000,0.000000,0.200000,0.600000
6.635201,talking,70.000000,23.300000,117.100000,0.900000,-2.600000,0.600000
6.647851,talking,70.000000,23.300000,117.000000,1.000000,-3.200000,0.100000
6.660481,talking,70.000000,23.300000,116.900000,-0.700000,-0.400000,-0.700000
6.673068,talking,70.000000,23.300000,116.900000,-0.900000,-0.300000,-0.900000
6.685678,talking,70.000000,23.300000,116.900000,0.400000,-1.700000,-0.200000
6.728517,talking,70.000000,23.200000,116.900000,-0.100000,-0.600000,0.700000
6.741153,talking,69.900000,23.200000,116.900000,-1.100000,0.100000,1.000000
6.753776,talking,69.900000,23.200000,116.900000,-1.100000,-0.900000,1.000000
6.796602,talking,69.900000,23.200000,116.800000,-0.300000,-2.100000,0.600000
6.809427,talking,69.900000,23.100000,116.800000,-0.400000,-1.500000,0.500000
6.822052,talking,69.800000,23.100000,116.800000,-1.100000,-0.400000,0.300000
6.834662,talking,69.800000,23.100000,116.800000,-0.800000,-0.800000,-0.400000
6.847332,talking,69.800000,23.100000,116.700000,0.500000,-0.700000,-0.600000
6.860007,talking,69.800000,23.100000,116.700000,1.400000,-0.100000,-1.100000
6.872623,talking,69.900000,23.100000,116.800000,1.700000,1.500000,-2.000000
6.915567,talking,69.900000,23.100000,116.800000,0.200000,4.100000,0.500000
6.928165,talking,69.900000,23.100000,116.900000,1.800000,0.200000,0.600000
6.940758,talking,69.900000,23.100000,116.800000,2.100000,0.300000,1.300000
6.983502,talking,69.900000,23.000000,116.800000,0.400000,2.000000,1.000000
6.996234,talking,69.900000,23.000000,116.900000,0.300000,1.800000,0.500000
7.009015,talking,69.900000,23.000000,116.800000,1.300000,0.200000,0.100000
7.021661,talking,69.900000,23.100000,116.800000,0.900000,-0.100000,-0.500000
7.034247,talking,69.900000,23.100000,116.700000,0.700000,-0.000000,-2.200000
7.046929,talking,69.900000,23.100000,116.700000,0.300000,1.100000,-2.700000
7.059553,talking,69.900000,23.100000,116.700000,-0.200000,1.100000,-2.100000
7.102251,talking,69.900000,23.100000,116.700000,1.100000,-0.600000,-2.700000
7.115315,talking,70.000000,23.200000,116.600000,1.400000,0.500000,-2.500000
7.127997,talking,70.000000,23.200000,116.600000,1.100000,0.500000,-2.100000
7.140590,talking,70.000000,23.200000,116.600000,0.700000,2.100000,-2.600000
7.183199,talking,70.000000,23.200000,116.700000,-0.600000,2.500000,-0.800000
7.195898,talking,70.000000,23.200000,116.700000,-0.600000,-0.900000,-0.200000
7.208690,talking,70.000000,23.200000,116.600000,-2.100000,-0.200000,1.600000
7.221318,talking,69.900000,23.200000,116.700000,-2.700000,0.100000,0.500000
7.233891,talking,69.900000,23.100000,116.800000,-3.500000,2.400000,0.700000
7.246556,talking,69.800000,23.100000,116.700000,-2.200000,-1.500000,0.900000
7.259183,talking,69.800000,23.100000,116.700000,-0.700000,-5.300000,-1.100000
7.301806,talking,69.800000,23.100000,116.700000,-2.600000,-0.800000,-1.100000
7.314593,talking,69.700000,23.100000,116.800000,-3.300000,1.000000,-1.100000
7.327226,talking,69.700000,23.100000,116.900000,-1.800000,0.700000,-0.300000
7.370022,talking,69.700000,23.000000,116.900000,-0.200000,-1.200000,1.700000
7.382638,talking,69.700000,23.000000,116.900000,0.600000,-4.200000,2.600000
7.395344,talking,69.600000,23.000000,116.800000,0.100000,-3.900000,-0.800000
7.408120,talking,69.600000,23.000000,116.900000,-0.700000,1.500000,-3.100000
7.420749,talking,69.600000,23.000000,116.900000,1.200000,-0.600000,-1.600000
7.433388,talking,69.600000,22.900000,116.900000,1.700000,-3.400000,0.700000
7.446031,talking,69.600000,22.900000,116.800000,0.100000,-1.200000,1.700000
7.488643,talking,69.600000,22.900000,116.800000,-0.200000,-1.700000,1.100000
7.501248,talking,69.600000,22.900000,116.700000,-0.100000,-1.100000,1.000000
7.514024,talking,69.600000,22.900000,116.700000,-0.600000,0.400000,1.100000
7.526732,talking,69.600000,22.800000,116.600000,0.100000,-2.200000,1.200000
7.569376,talking,69.600000,22.800000,116.500000,-0.600000,-3.500000,0.900000
7.582026,talking,69.500000,22.800000,116.400000,-1.400000,-0.700000,0.300000
7.594610,talking,69.500000,22.800000,116.400000,-0.800000,-0.300000,-0.800000
7.607405,talking,69.500000,22.800000,116.400000,-1.400000,0.800000,-0.900000
